player_nationality,games_position,team_founded,venue_surface,league_id,team_id,venue_id,player_weight
Germany,Defender,1945.0,grass,144,739,178,72
Belgium,Defender,1945.0,grass,144,739,178,77
Mali,Defender,1945.0,grass,144,739,178,76
Tunisia,Attacker,1945.0,grass,144,739,178,73
Côte d'Ivoire,Defender,1945.0,grass,144,739,178,64
Ghana,Goalkeeper,1945.0,grass,144,739,178,77
Côte d'Ivoire,Attacker,1945.0,grass,144,739,178,73
Mali,Midfielder,1945.0,grass,144,739,178,70
Ghana,Attacker,1945.0,grass,144,739,178,66
Belgium,Defender,1945.0,grass,144,739,178,79
Belgium,Goalkeeper,1945.0,grass,144,739,178,86
Belgium,Attacker,1945.0,grass,144,739,178,66
Côte d'Ivoire,Midfielder,1945.0,grass,144,739,178,64
France,Attacker,1945.0,grass,144,739,178,73
Belgium,Midfielder,1945.0,grass,144,739,178,67
Gambia,Midfielder,1945.0,grass,144,739,178,78
Belgium,Midfielder,1945.0,grass,144,739,178,62
Armenia,Attacker,1945.0,grass,144,739,178,75
Congo DR,Midfielder,1945.0,grass,144,739,178,70
Senegal,Attacker,1945.0,grass,144,739,178,70
Mauritania,Goalkeeper,1945.0,grass,144,739,178,64
Belgium,Attacker,1945.0,grass,144,739,178,80
France,Defender,1945.0,grass,144,739,178,82
France,Attacker,1945.0,grass,144,739,178,75
Japan,Attacker,1945.0,grass,144,739,178,62
Netherlands,Goalkeeper,1908.0,grass,144,554,174,76
Ghana,Defender,1908.0,grass,144,554,174,76
Belgium,Goalkeeper,1908.0,grass,144,554,174,76
Serbia,Defender,1908.0,grass,144,554,174,74
Belgium,Goalkeeper,1908.0,grass,144,554,174,80
Côte d'Ivoire,Attacker,1908.0,grass,144,554,174,73
Mali,Defender,1908.0,grass,144,554,174,75
Gambia,Defender,1908.0,grass,144,554,174,75
Croatia,Defender,1908.0,grass,144,554,174,81
Belgium,Defender,1908.0,grass,144,554,174,81
Wales,Defender,1908.0,grass,144,554,174,81
Belgium,Attacker,1908.0,grass,144,554,174,71
Senegal,Defender,1908.0,grass,144,554,174,85
Serbia,Attacker,1908.0,grass,144,554,174,74
Ukraine,Midfielder,1908.0,grass,144,554,174,82
Belgium,Defender,1908.0,grass,144,554,174,78
Belgium,Midfielder,1908.0,grass,144,554,174,72
USA,Midfielder,1908.0,grass,144,554,174,72
Belgium,Midfielder,1908.0,grass,144,554,174,72
Japan,Midfielder,1908.0,grass,144,554,174,70
Belgium,Defender,1908.0,grass,144,554,174,78
France,Midfielder,1908.0,grass,144,554,174,72
Belgium,Midfielder,1908.0,grass,144,554,174,69
Belgium,Midfielder,1908.0,grass,144,554,174,65
Congo DR,Midfielder,1908.0,grass,144,554,174,77
Belgium,Midfielder,1908.0,grass,144,554,174,67
Belgium,Attacker,1908.0,grass,144,554,174,81
Croatia,Attacker,1908.0,grass,144,554,174,91
Belgium,Midfielder,1908.0,grass,144,554,174,63
Zimbabwe,Midfielder,1908.0,grass,144,554,174,72
Albania,Attacker,1908.0,grass,144,554,174,75
Bosnia and Herzegovina,Defender,1908.0,grass,144,554,174,76
Congo DR,Attacker,1908.0,grass,144,554,174,84
France,Goalkeeper,1908.0,grass,144,554,174,80
Belgium,Attacker,1908.0,grass,144,554,174,66
France,Defender,1908.0,grass,144,554,174,68
Honduras,Defender,1908.0,grass,144,554,174,69
Ghana,Attacker,1908.0,grass,144,554,174,69
Austria,Midfielder,1908.0,grass,144,554,174,80
Mali,Defender,1898.0,grass,144,733,192,75
Morocco,Midfielder,1898.0,grass,144,733,192,68
Portugal,Attacker,1898.0,grass,144,733,192,88
Croatia,Midfielder,1898.0,grass,144,733,192,69
Belgium,Goalkeeper,1898.0,grass,144,733,192,85
Belgium,Defender,1898.0,grass,144,733,192,72
Serbia,Defender,1898.0,grass,144,733,192,81
Belgium,Midfielder,1898.0,grass,144,733,192,74
Croatia,Attacker,1898.0,grass,144,733,192,72
Brazil,Attacker,1898.0,grass,144,733,192,71
Albania,Midfielder,1898.0,grass,144,733,192,68
Mexico,Goalkeeper,1898.0,grass,144,733,192,85
Romania,Midfielder,1898.0,grass,144,733,192,70
Belgium,Defender,1898.0,grass,144,733,192,83
Belgium,Midfielder,1898.0,grass,144,733,192,68
Belgium,Goalkeeper,1898.0,grass,144,733,192,80
Belgium,Goalkeeper,1898.0,grass,144,733,192,80
Congo DR,Midfielder,1898.0,grass,144,733,192,68
Congo DR,Midfielder,1898.0,grass,144,733,192,82
Bosnia and Herzegovina,Midfielder,1898.0,grass,144,733,192,77
Belgium,Attacker,1898.0,grass,144,733,192,73
Belgium,Attacker,1898.0,grass,144,733,192,94
Congo DR,Midfielder,1898.0,grass,144,733,192,75
Mali,Midfielder,1898.0,grass,144,733,192,65
Belgium,Defender,1898.0,grass,144,733,192,76
Belgium,Defender,1898.0,grass,144,733,192,80
Belgium,Midfielder,1898.0,grass,144,733,192,69
Cameroon,Defender,1898.0,grass,144,733,192,72
Nigeria,Midfielder,1898.0,grass,144,733,192,76
Congo DR,Defender,1898.0,grass,144,733,192,91
Brazil,Midfielder,1898.0,grass,144,733,192,81
Cyprus,Defender,1898.0,grass,144,733,192,82
Belgium,Attacker,1898.0,grass,144,733,192,68
Congo DR,Midfielder,1898.0,grass,144,733,192,65
Kosovo,Midfielder,1901.0,grass,144,734,182,74
Ghana,Midfielder,1901.0,grass,144,734,182,79
Nigeria,Attacker,1901.0,grass,144,734,182,70
Brazil,Midfielder,1901.0,grass,144,734,182,82
Belgium,Defender,1901.0,grass,144,734,182,73
France,Defender,1901.0,grass,144,734,182,87
Uruguay,Defender,1901.0,grass,144,734,182,78
Portugal,Goalkeeper,1901.0,grass,144,734,182,70
Belgium,Defender,1901.0,grass,144,734,182,63
Belgium,Goalkeeper,1901.0,grass,144,734,182,85
Belgium,Midfielder,1901.0,grass,144,734,182,72
Uruguay,Attacker,1901.0,grass,144,734,182,86
Belgium,Midfielder,1901.0,grass,144,734,182,84
Belgium,Attacker,1901.0,grass,144,734,182,69
Belgium,Goalkeeper,1901.0,grass,144,734,182,80
Belgium,Goalkeeper,1901.0,grass,144,734,182,78
Belgium,Attacker,1901.0,grass,144,734,182,87
Belgium,Midfielder,1901.0,grass,144,734,182,72
Serbia,Defender,1901.0,grass,144,734,182,78
France,Attacker,1901.0,grass,144,734,182,77
Nigeria,Midfielder,1901.0,grass,144,734,182,65
Algeria,Attacker,1901.0,grass,144,734,182,70
Belgium,Goalkeeper,1901.0,grass,144,734,182,77
Ukraine,Defender,1901.0,grass,144,734,182,79
Senegal,Midfielder,1901.0,grass,144,734,182,84
Côte d'Ivoire,Attacker,1901.0,grass,144,734,182,65
Tunisia,Midfielder,1901.0,grass,144,734,182,70
Greece,Midfielder,1901.0,grass,144,734,182,70
USA,Defender,1901.0,grass,144,734,182,77
Serbia,Attacker,1901.0,grass,144,734,182,76
Greece,Defender,1904.0,grass,144,736,177,71
Belgium,Midfielder,1904.0,grass,144,736,177,69
France,Defender,1904.0,grass,144,736,177,75
France,Defender,1904.0,grass,144,736,177,85
Belgium,Defender,1904.0,grass,144,736,177,70
Senegal,Midfielder,1904.0,grass,144,736,177,77
Congo DR,Goalkeeper,1904.0,grass,144,736,177,78
Iran,Attacker,1904.0,grass,144,736,177,74
Mali,Attacker,1904.0,grass,144,736,177,71
Senegal,Attacker,1904.0,grass,144,736,177,68
Spain,Defender,1904.0,grass,144,736,177,73
Belgium,Goalkeeper,1904.0,grass,144,736,177,73
Iran,Midfielder,1904.0,grass,144,736,177,75
North Macedonia,Defender,1904.0,grass,144,736,177,78
Nigeria,Attacker,1904.0,grass,144,736,177,78
Italy,Defender,1904.0,grass,144,736,177,79
Belgium,Defender,1904.0,grass,144,736,177,66
Belgium,Attacker,1904.0,grass,144,736,177,74
Togo,Attacker,1904.0,grass,144,736,177,73
Belgium,Midfielder,1904.0,grass,144,736,177,64
Madagascar,Midfielder,1904.0,grass,144,736,177,77
Japan,Midfielder,1904.0,grass,144,736,177,70
Belgium,Midfielder,1904.0,grass,144,736,177,75
Belgium,Attacker,1904.0,grass,144,736,177,70
Côte d'Ivoire,Attacker,1904.0,grass,144,736,177,85
Angola,Defender,1904.0,grass,144,736,177,76
France,Attacker,1904.0,grass,144,736,177,85
Senegal,Attacker,1904.0,grass,144,736,177,70
France,Goalkeeper,1904.0,grass,144,736,177,81
France,Midfielder,1904.0,grass,144,736,177,71
France,Goalkeeper,1904.0,grass,144,736,177,78
Belgium,Defender,1904.0,grass,144,736,177,78
Iran,Midfielder,1904.0,grass,144,736,177,72
Peru,Midfielder,1904.0,grass,144,736,177,68
Iran,Midfielder,1904.0,grass,144,736,177,78
Belgium,Defender,2001.0,grass,144,600,11891,69
Belgium,Defender,2001.0,grass,144,600,11891,76
Norway,Defender,2001.0,grass,144,600,11891,83
Belgium,Midfielder,2001.0,grass,144,600,11891,68
Congo DR,Attacker,2001.0,grass,144,600,11891,76
Netherlands,Midfielder,2001.0,grass,144,600,11891,82
Belgium,Defender,2001.0,grass,144,600,11891,74
Tunisia,Attacker,2001.0,grass,144,600,11891,79
Belgium,Midfielder,2001.0,grass,144,600,11891,69
Sweden,Defender,2001.0,grass,144,600,11891,72
Finland,Midfielder,2001.0,grass,144,600,11891,69
Finland,Attacker,2001.0,grass,144,600,11891,75
Belgium,Midfielder,2001.0,grass,144,600,11891,75
Congo DR,Attacker,2001.0,grass,144,600,11891,73
Germany,Goalkeeper,2001.0,grass,144,600,11891,91
Nigeria,Defender,2001.0,grass,144,600,11891,79
Belgium,Defender,2001.0,grass,144,600,11891,82
Belgium,Goalkeeper,2001.0,grass,144,600,11891,74
Belgium,Goalkeeper,2001.0,grass,144,600,11891,86
Indonesia,Defender,2001.0,grass,144,600,11891,73
Belgium,Defender,2001.0,grass,144,600,11891,85
France,Midfielder,2001.0,grass,144,600,11891,77
Côte d'Ivoire,Attacker,2001.0,grass,144,600,11891,85
Switzerland,Defender,2001.0,grass,144,600,11891,80
Belgium,Defender,2001.0,grass,144,600,11891,82
Senegal,Midfielder,2001.0,grass,144,600,11891,82
Congo,Defender,2001.0,grass,144,600,11891,85
Belgium,Attacker,2001.0,grass,144,600,11891,74
Guinea,Attacker,2001.0,grass,144,600,11891,75
Senegal,Attacker,2001.0,grass,144,600,11891,84
France,Midfielder,2001.0,grass,144,600,11891,70
Norway,Midfielder,2001.0,grass,144,600,11891,86
Norway,Midfielder,2001.0,grass,144,600,11891,73
Belgium,Defender,1981.0,grass,144,624,10509,83
Belgium,Midfielder,1981.0,grass,144,624,10509,66
Belgium,Attacker,1981.0,grass,144,624,10509,92
Belgium,Midfielder,1981.0,grass,144,624,10509,70
Belgium,Midfielder,1981.0,grass,144,624,10509,79
Cameroon,Goalkeeper,1981.0,grass,144,624,10509,87
Bosnia and Herzegovina,Defender,1981.0,grass,144,624,10509,75
Zambia,Attacker,1981.0,grass,144,624,10509,72
Zambia,Midfielder,1981.0,grass,144,624,10509,73
France,Midfielder,1981.0,grass,144,624,10509,74
Belgium,Defender,1981.0,grass,144,624,10509,75
France,Goalkeeper,1981.0,grass,144,624,10509,74
Belgium,Defender,1981.0,grass,144,624,10509,69
Belgium,Midfielder,1981.0,grass,144,624,10509,71
Belgium,Midfielder,1981.0,grass,144,624,10509,70
France,Attacker,1981.0,grass,144,624,10509,74
Belgium,Midfielder,1981.0,grass,144,624,10509,66
Belgium,Defender,1981.0,grass,144,624,10509,84
Curaçao,Attacker,1981.0,grass,144,624,10509,73
Serbia,Defender,1981.0,grass,144,624,10509,81
Belgium,Goalkeeper,1981.0,grass,144,624,10509,76
Belgium,Defender,1981.0,grass,144,624,10509,70
Türkiye,Midfielder,1981.0,grass,144,624,10509,71
Belgium,Defender,1981.0,grass,144,624,10509,74
Croatia,Defender,1981.0,grass,144,624,10509,90
Albania,Attacker,1981.0,grass,144,624,10509,75
Belgium,Defender,1981.0,grass,144,624,10509,72
Norway,Defender,1981.0,grass,144,624,10509,77
Montenegro,Defender,1981.0,grass,144,624,10509,78
Brazil,Midfielder,1981.0,grass,144,624,10509,74
Kenya,Defender,1899.0,grass,144,741,176,77
Belgium,Goalkeeper,1899.0,grass,144,741,176,80
France,Defender,1899.0,grass,144,741,176,78
France,Defender,1899.0,grass,144,741,176,69
France,Defender,1899.0,grass,144,741,176,85
Côte d'Ivoire,Midfielder,1899.0,grass,144,741,176,81
Netherlands,Attacker,1899.0,grass,144,741,176,73
Côte d'Ivoire,Attacker,1899.0,grass,144,741,176,55
Canada,Defender,1899.0,grass,144,741,176,75
France,Midfielder,1899.0,grass,144,741,176,98
France,Attacker,1899.0,grass,144,741,176,73
France,Attacker,1899.0,grass,144,741,176,64
Togo,Attacker,1899.0,grass,144,741,176,79
France,Attacker,1899.0,grass,144,741,176,76
Belgium,Defender,1899.0,grass,144,741,176,72
Belgium,Attacker,1899.0,grass,144,741,176,74
Belgium,Midfielder,1899.0,grass,144,741,176,76
Belgium,Attacker,1899.0,grass,144,741,176,74
Belgium,Attacker,1899.0,grass,144,741,176,72
France,Midfielder,1899.0,grass,144,741,176,77
Belgium,Attacker,1899.0,grass,144,741,176,71
Mali,Midfielder,1899.0,grass,144,741,176,72
Brazil,Defender,1899.0,grass,144,741,176,72
France,Goalkeeper,1899.0,grass,144,741,176,77
Belgium,Goalkeeper,1899.0,grass,144,741,176,92
France,Midfielder,1899.0,grass,144,741,176,71
Belgium,Defender,1899.0,grass,144,741,176,79
Kenya,Midfielder,1899.0,grass,144,741,176,73
Belgium,Midfielder,1899.0,grass,144,741,176,57
Congo DR,Midfielder,1899.0,grass,144,741,176,74
Gabon,Defender,1899.0,grass,144,741,176,73
Martinique,Midfielder,1899.0,grass,144,741,176,71
Japan,Defender,1899.0,grass,144,741,176,77
Brazil,Defender,1880.0,grass,144,740,175,87
Belgium,Defender,1880.0,grass,144,740,175,90
Senegal,Attacker,1880.0,grass,144,740,175,68
France,Defender,1880.0,grass,144,740,175,84
Mexico,Midfielder,1880.0,grass,144,740,175,68
Senegal,Defender,1880.0,grass,144,740,175,95
Portugal,Defender,1880.0,grass,144,740,175,66
Congo DR,Attacker,1880.0,grass,144,740,175,83
Madagascar,Midfielder,1880.0,grass,144,740,175,75
Belgium,Midfielder,1880.0,grass,144,740,175,64
Ghana,Defender,1880.0,grass,144,740,175,74
Türkiye,Goalkeeper,1880.0,grass,144,740,175,83
Belgium,Goalkeeper,1880.0,grass,144,740,175,76
Israel,Midfielder,1880.0,grass,144,740,175,70
Congo DR,Attacker,1880.0,grass,144,740,175,79
Belgium,Goalkeeper,1880.0,grass,144,740,175,83
Belgium,Defender,1880.0,grass,144,740,175,76
Senegal,Attacker,1880.0,grass,144,740,175,78
Congo DR,Defender,1880.0,grass,144,740,175,83
Belgium,Midfielder,1880.0,grass,144,740,175,75
Belgium,Midfielder,1880.0,grass,144,740,175,73
Ghana,Attacker,1880.0,grass,144,740,175,81
Cameroon,Attacker,1880.0,grass,144,740,175,78
Ukraine,Midfielder,1880.0,grass,144,740,175,69
Mali,Midfielder,1880.0,grass,144,740,175,75
Morocco,Midfielder,1880.0,grass,144,740,175,76
Belgium,Defender,1880.0,grass,144,740,175,86
Tunisia,Midfielder,1880.0,grass,144,740,175,88
Portugal,Midfielder,1880.0,grass,144,740,175,77
Portugal,Attacker,1880.0,grass,144,740,175,75
Mali,Midfielder,1880.0,grass,144,740,175,82
Norway,Defender,1880.0,grass,144,740,175,79
Belgium,Attacker,1915.0,grass,144,737,183,92
Belgium,Defender,1915.0,grass,144,737,183,79
Belgium,Defender,1915.0,grass,144,737,183,77
Belgium,Midfielder,1915.0,grass,144,737,183,71
France,Midfielder,1915.0,grass,144,737,183,63
Belgium,Midfielder,1915.0,grass,144,737,183,84
Sweden,Attacker,1915.0,grass,144,737,183,70
Switzerland,Defender,1915.0,grass,144,737,183,83
USA,Midfielder,1915.0,grass,144,737,183,73
Morocco,Midfielder,1915.0,grass,144,737,183,71
Algeria,Midfielder,1915.0,grass,144,737,183,75
Iceland,Midfielder,1915.0,grass,144,737,183,65
Belgium,Goalkeeper,1915.0,grass,144,737,183,87
Israel,Defender,1915.0,grass,144,737,183,75
Ecuador,Midfielder,1915.0,grass,144,737,183,76
Cameroon,Attacker,1915.0,grass,144,737,183,82
Serbia,Attacker,1915.0,grass,144,737,183,79
Croatia,Defender,1915.0,grass,144,737,183,73
Czech Republic,Midfielder,1915.0,grass,144,737,183,76
Serbia,Midfielder,1915.0,grass,144,737,183,82
Czech Republic,Attacker,1915.0,grass,144,737,183,77
Belgium,Attacker,1915.0,grass,144,737,183,65
Belgium,Midfielder,1915.0,grass,144,737,183,73
Belgium,Defender,1915.0,grass,144,737,183,71
Croatia,Defender,1915.0,grass,144,737,183,86
Spain,Defender,1915.0,grass,144,737,183,81
Zimbabwe,Midfielder,1915.0,grass,144,737,183,72
Belgium,Defender,1915.0,grass,144,737,183,77
Belgium,Attacker,1915.0,grass,144,737,183,73
Belgium,Attacker,1915.0,grass,144,737,183,73
Belgium,Goalkeeper,1915.0,grass,144,737,183,73
Belgium,Goalkeeper,1915.0,grass,144,737,183,93
Belgium,Attacker,1915.0,grass,144,737,183,75
Belgium,Attacker,1915.0,grass,144,737,183,75
Belgium,Midfielder,1915.0,grass,144,737,183,75
Netherlands,Attacker,1915.0,grass,144,737,183,79
Belgium,Defender,1915.0,grass,144,737,183,72
Senegal,Defender,1915.0,grass,144,737,183,82
Nigeria,Midfielder,1915.0,grass,144,737,183,75
Belarus,Attacker,1915.0,grass,144,737,183,86
Sierra Leone,Attacker,1924.0,artificial turf,144,735,19611,75
Germany,Defender,1924.0,artificial turf,144,735,19611,78
Togo,Midfielder,1924.0,artificial turf,144,735,19611,75
Congo DR,Midfielder,1924.0,artificial turf,144,735,19611,73
Netherlands,Attacker,1924.0,artificial turf,144,735,19611,76
Congo DR,Attacker,1924.0,artificial turf,144,735,19611,75
Haiti,Attacker,1924.0,artificial turf,144,735,19611,79
Netherlands,Attacker,1924.0,artificial turf,144,735,19611,83
Côte d'Ivoire,Attacker,1924.0,artificial turf,144,735,19611,65
Spain,Attacker,1924.0,artificial turf,144,735,19611,77
Belgium,Defender,1924.0,artificial turf,144,735,19611,75
Belgium,Goalkeeper,1924.0,artificial turf,144,735,19611,70
Portugal,Defender,1924.0,artificial turf,144,735,19611,86
Belgium,Defender,1924.0,artificial turf,144,735,19611,72
Belgium,Midfielder,1924.0,artificial turf,144,735,19611,69
Belgium,Midfielder,1924.0,artificial turf,144,735,19611,66
Japan,Defender,1924.0,artificial turf,144,735,19611,70
Ukraine,Midfielder,1924.0,artificial turf,144,735,19611,78
Belgium,Goalkeeper,1924.0,artificial turf,144,735,19611,85
Morocco,Defender,1924.0,artificial turf,144,735,19611,82
France,Midfielder,1924.0,artificial turf,144,735,19611,71
Belgium,Midfielder,1924.0,artificial turf,144,735,19611,68
Belgium,Midfielder,1924.0,artificial turf,144,735,19611,70
Netherlands,Midfielder,1924.0,artificial turf,144,735,19611,75
Belgium,Midfielder,1924.0,artificial turf,144,735,19611,78
Spain,Defender,1924.0,artificial turf,144,735,19611,71
Senegal,Attacker,1924.0,artificial turf,144,735,19611,84
Guinea,Defender,1924.0,artificial turf,144,735,19611,72
Japan,Midfielder,1924.0,artificial turf,144,735,19611,76
Japan,Midfielder,1924.0,artificial turf,144,735,19611,77
Japan,Midfielder,1924.0,artificial turf,144,735,19611,61
Japan,Attacker,1924.0,artificial turf,144,735,19611,85
Japan,Defender,1924.0,artificial turf,144,735,19611,64
Belgium,Goalkeeper,2010.0,grass,144,743,188,85
Greece,Defender,2010.0,grass,144,743,188,76
Senegal,Attacker,2010.0,grass,144,743,188,75
Belgium,Defender,2010.0,grass,144,743,188,74
Cameroon,Midfielder,2010.0,grass,144,743,188,66
Belgium,Midfielder,2010.0,grass,144,743,188,68
Germany,Midfielder,2010.0,grass,144,743,188,82
Belgium,Midfielder,2010.0,grass,144,743,188,69
Belgium,Midfielder,2010.0,grass,144,743,188,72
Belgium,Midfielder,2010.0,grass,144,743,188,70
Belgium,Goalkeeper,2010.0,grass,144,743,188,90
Belgium,Midfielder,2010.0,grass,144,743,188,68
Belgium,Attacker,2010.0,grass,144,743,188,71
Belgium,Attacker,2010.0,grass,144,743,188,75
Greece,Defender,2010.0,grass,144,743,188,74
Serbia,Defender,2010.0,grass,144,743,188,73
Haiti,Attacker,2010.0,grass,144,743,188,93
Serbia,Attacker,2010.0,grass,144,743,188,82
Belgium,Defender,2010.0,grass,144,743,188,80
Serbia,Defender,2010.0,grass,144,743,188,75
Bosnia and Herzegovina,Attacker,2010.0,grass,144,743,188,74
Kosovo,Defender,2010.0,grass,144,743,188,78
Belgium,Attacker,2010.0,grass,144,743,188,73
Belgium,Midfielder,2010.0,grass,144,743,188,74
France,Goalkeeper,2010.0,grass,144,743,188,70
Cameroon,Midfielder,2010.0,grass,144,743,188,83
Belgium,Defender,2010.0,grass,144,743,188,86
Belgium,Attacker,2010.0,grass,144,743,188,68
Nigeria,Attacker,2010.0,grass,144,743,188,84
Serbia,Goalkeeper,2010.0,grass,144,743,188,88
Belgium,Defender,2010.0,grass,144,743,188,85
Belgium,Goalkeeper,2010.0,grass,144,743,188,75
France,Defender,2010.0,grass,144,743,188,70
Albania,Midfielder,2010.0,grass,144,743,188,68
Portugal,Attacker,2010.0,grass,144,743,188,76
Croatia,Attacker,2010.0,grass,144,743,188,80
Senegal,Defender,2010.0,grass,144,743,188,76
Morocco,Midfielder,2010.0,grass,144,743,188,82
Montenegro,Midfielder,2010.0,grass,144,743,188,78
Colombia,Midfielder,2010.0,grass,144,743,188,58
Ghana,Defender,1900.0,grass,144,631,180,62
Brazil,Midfielder,1900.0,grass,144,631,180,75
Belgium,Goalkeeper,1900.0,grass,144,631,180,73
Croatia,Midfielder,1900.0,grass,144,631,180,81
Egypt,Midfielder,1900.0,grass,144,631,180,75
Croatia,Goalkeeper,1900.0,grass,144,631,180,96
Georgia,Attacker,1900.0,grass,144,631,180,75
France,Attacker,1900.0,grass,144,631,180,65
Sweden,Midfielder,1900.0,grass,144,631,180,86
Tunisia,Defender,1900.0,grass,144,631,180,77
Nigeria,Attacker,1900.0,grass,144,631,180,75
Belgium,Goalkeeper,1900.0,grass,144,631,180,81
Belgium,Defender,1900.0,grass,144,631,180,82
Belgium,Midfielder,1900.0,grass,144,631,180,65
Ukraine,Attacker,1900.0,grass,144,631,180,79
Belgium,Attacker,1900.0,grass,144,631,180,69
Belgium,Goalkeeper,1900.0,grass,144,631,180,80
Nigeria,Attacker,1900.0,grass,144,631,180,74
Belgium,Goalkeeper,1900.0,grass,144,631,180,78
Nigeria,Attacker,1900.0,grass,144,631,180,84
Ukraine,Defender,1900.0,grass,144,631,180,70
Ukraine,Midfielder,1900.0,grass,144,631,180,78
Nigeria,Midfielder,1900.0,grass,144,631,180,73
Belgium,Midfielder,1900.0,grass,144,631,180,79
Belgium,Attacker,1900.0,grass,144,631,180,71
Belgium,Defender,1900.0,grass,144,631,180,65
Belgium,Midfielder,1900.0,grass,144,631,180,71
Canada,Attacker,1900.0,grass,144,631,180,70
