,player_age,correct
5869,34.0,1
9002,34.0,0
47341,35.0,1
63078,35.0,0
65518,26.0,1
58386,28.0,1
54678,26.0,0
50466,34.0,0
55682,25.0,0
17884,21.0,1
15159,23.0,1
55750,27.0,1
4329,38.0,0
4091,35.0,0
7561,40.0,1
39666,36.0,0
49292,24.0,1
5327,36.0,1
33245,34.0,1
19674,36.0,1
38425,31.0,1
7215,21.0,1
64181,31.0,1
1768,34.0,1
21501,38.0,1
45544,31.0,0
43477,39.0,1
2832,22.0,1
25464,35.0,1
57736,36.0,1
52827,33.0,1
40075,33.0,0
21795,34.0,0
31417,44.0,0
28733,22.0,1
62478,24.0,1
46888,34.0,0
46110,34.0,1
47825,26.0,0
52377,35.0,0
22355,27.0,0
64066,37.0,1
56126,23.0,1
4281,32.0,0
60863,26.0,1
31308,22.0,1
61153,24.0,0
57478,25.0,1
11976,29.0,1
14650,32.0,1
19856,19.0,0
18697,34.0,0
63436,26.0,1
50686,30.0,1
18251,27.0,1
13051,27.0,1
17137,34.0,0
22330,31.0,0
2257,24.0,1
53000,37.0,0
20112,21.0,1
22876,24.0,1
60259,21.0,1
4348,28.0,1
62262,29.0,0
34160,22.0,1
57926,36.0,0
23109,31.0,1
23289,35.0,1
7671,21.0,1
21659,34.0,1
1884,35.0,1
65765,32.0,1
26684,24.0,0
63244,25.0,1
7043,21.0,1
54514,24.0,1
65558,42.0,1
22734,25.0,1
17045,29.0,0
53875,31.0,1
29667,26.0,1
15106,24.0,1
39654,33.0,1
48124,23.0,0
9623,34.0,0
61777,35.0,1
4616,34.0,0
54078,28.0,1
47763,27.0,1
2505,31.0,1
31872,33.0,1
45464,32.0,0
2823,26.0,0
1560,27.0,0
25546,37.0,1
51458,33.0,0
48725,37.0,0
48620,28.0,0
22057,33.0,1
6747,34.0,0
16618,26.0,1
52372,35.0,0
21474,24.0,1
7120,28.0,0
917,26.0,1
6792,31.0,1
48019,32.0,0
45829,29.0,1
34121,38.0,0
26029,32.0,0
2874,38.0,1
63706,33.0,1
8577,31.0,1
31534,36.0,1
65676,36.0,0
2780,30.0,0
62561,31.0,0
43829,35.0,1
41540,25.0,1
31346,33.0,0
64675,37.0,0
1971,29.0,1
1402,28.0,1
40355,29.0,0
41113,29.0,1
31575,33.0,1
41652,26.0,1
43118,33.0,0
15900,37.0,1
24625,38.0,1
19715,31.0,1
16490,35.0,1
41226,28.0,1
61454,24.0,1
38267,34.0,1
45406,33.0,0
36996,27.0,0
39760,29.0,1
25868,28.0,1
64335,24.0,1
53627,27.0,0
20789,32.0,1
39439,37.0,1
7820,35.0,1
9660,34.0,1
28438,33.0,0
15224,30.0,1
2190,31.0,1
28119,36.0,0
58525,32.0,1
45773,36.0,1
58920,33.0,1
39456,29.0,0
3776,37.0,0
8248,37.0,0
17279,36.0,0
2358,31.0,0
30785,36.0,0
18408,30.0,1
27420,26.0,0
38684,44.0,1
28538,24.0,1
10506,29.0,1
10470,34.0,1
55076,30.0,1
24600,30.0,0
36841,30.0,1
57131,34.0,1
46116,30.0,0
26015,19.0,1
13876,26.0,0
13649,35.0,0
12606,28.0,1
32676,35.0,1
39139,39.0,1
20702,24.0,1
43824,41.0,1
42424,22.0,1
18482,31.0,1
12305,33.0,0
21464,36.0,1
1635,27.0,1
56815,39.0,1
25886,37.0,1
55260,33.0,0
37305,27.0,1
30120,32.0,0
46214,29.0,1
61034,28.0,1
7727,21.0,0
30130,28.0,1
62537,35.0,0
14787,22.0,1
6686,31.0,1
46949,31.0,1
53181,30.0,1
56912,32.0,0
12158,32.0,0
40904,27.0,1
32943,40.0,1
50102,29.0,1
4972,25.0,1
12466,33.0,1
65093,39.0,0
48935,26.0,1
43262,29.0,1
35307,32.0,0
59056,28.0,1
56686,41.0,1
3198,29.0,0
55734,32.0,1
20785,23.0,1
63143,31.0,0
25655,44.0,0
6484,30.0,0
376,27.0,1
41568,22.0,1
35757,28.0,0
37747,28.0,1
65173,34.0,0
27076,30.0,1
17538,28.0,1
34360,33.0,0
34948,19.0,1
44152,29.0,0
56995,34.0,0
16508,33.0,1
8797,23.0,0
3416,26.0,1
55190,23.0,0
8713,34.0,1
43134,28.0,0
3644,34.0,1
15682,34.0,0
468,20.0,1
39779,32.0,1
32158,26.0,1
526,35.0,1
9354,32.0,1
20685,35.0,0
47949,23.0,1
40781,38.0,1
64916,35.0,1
58351,33.0,1
23863,34.0,0
14239,29.0,0
57480,25.0,1
48614,27.0,1
45633,35.0,1
51659,32.0,1
53152,38.0,0
27614,35.0,1
55306,23.0,1
59765,26.0,1
40407,26.0,1
14701,30.0,0
8380,28.0,1
20193,28.0,1
28597,36.0,0
20437,28.0,0
61004,36.0,0
64910,32.0,1
52043,40.0,1
4155,28.0,1
30778,34.0,0
54394,23.0,1
18455,33.0,1
27311,28.0,1
42517,28.0,1
62058,36.0,1
5251,30.0,1
18089,35.0,1
30464,33.0,0
15625,26.0,1
12222,35.0,1
15708,30.0,1
24457,35.0,1
54905,29.0,0
59493,20.0,1
50826,38.0,0
12834,31.0,0
25501,29.0,1
50980,34.0,1
38871,30.0,1
3571,38.0,1
50132,37.0,1
19261,35.0,0
62840,30.0,0
8263,29.0,1
9737,27.0,1
7525,31.0,1
23754,24.0,1
38028,34.0,0
7971,27.0,1
34940,26.0,0
65657,35.0,0
10776,31.0,1
30936,35.0,1
21978,27.0,1
55238,29.0,0
56822,35.0,0
56652,31.0,1
36964,28.0,1
53929,27.0,1
3982,31.0,0
28046,35.0,0
46246,34.0,0
53197,35.0,0
25194,36.0,1
61595,32.0,1
10964,37.0,0
32270,35.0,1
4568,38.0,0
50615,28.0,0
65155,35.0,0
55853,31.0,1
14953,25.0,1
16638,33.0,0
30027,31.0,0
13963,30.0,0
44912,33.0,1
2058,30.0,0
48028,33.0,1
26117,33.0,1
32834,34.0,1
4020,27.0,0
35466,30.0,1
46257,36.0,1
60743,26.0,1
57723,36.0,1
1232,30.0,1
47610,31.0,0
24782,34.0,0
43979,34.0,1
5771,39.0,1
37172,28.0,0
28856,27.0,0
7789,29.0,1
24855,33.0,0
30847,29.0,0
31407,33.0,0
25242,32.0,1
25439,28.0,1
3813,30.0,1
56600,33.0,1
41367,37.0,1
51541,28.0,0
48056,32.0,0
38813,31.0,1
23595,33.0,1
15363,27.0,1
65167,35.0,1
49458,32.0,0
14171,30.0,1
31122,36.0,0
61966,39.0,1
56701,32.0,0
37291,38.0,0
32857,35.0,1
61638,22.0,1
60015,20.0,1
5080,27.0,1
6510,30.0,0
27537,30.0,1
3676,31.0,1
53052,32.0,1
32480,26.0,1
19240,38.0,1
17251,27.0,1
56469,34.0,1
7992,28.0,1
26943,21.0,1
13159,32.0,1
8073,23.0,0
38336,31.0,0
65037,29.0,0
21722,27.0,0
45025,26.0,1
43275,30.0,1
64980,37.0,1
30352,38.0,1
34867,21.0,1
39667,35.0,0
53790,31.0,0
64312,38.0,0
28028,27.0,0
31177,28.0,1
20926,23.0,1
49791,38.0,0
13351,27.0,1
13413,32.0,0
15571,32.0,1
56282,28.0,1
14252,32.0,0
27342,38.0,1
53476,30.0,1
145,22.0,0
4133,32.0,0
12619,31.0,1
45861,33.0,1
57656,31.0,1
3080,28.0,1
35402,24.0,0
44725,34.0,0
53591,28.0,0
63322,35.0,0
65245,39.0,1
5773,36.0,1
19701,37.0,0
2744,28.0,1
18501,35.0,1
5726,30.0,1
52423,30.0,1
5506,30.0,1
28355,27.0,1
48530,22.0,1
35813,29.0,1
9684,29.0,0
19498,30.0,1
31051,31.0,1
9975,24.0,1
36148,25.0,1
14678,29.0,1
44892,28.0,1
8351,24.0,1
43067,24.0,0
39851,35.0,0
61681,27.0,1
55191,27.0,1
6506,40.0,0
9156,26.0,1
16147,31.0,1
25598,35.0,1
4151,30.0,1
34967,31.0,1
39392,32.0,1
43090,26.0,1
38462,32.0,1
24421,31.0,1
12069,29.0,1
2027,37.0,0
62704,34.0,0
64149,33.0,1
48756,29.0,0
14936,36.0,1
26512,21.0,1
3675,34.0,1
61258,32.0,1
65625,31.0,0
39027,27.0,1
33947,32.0,0
45482,30.0,1
25740,34.0,0
177,24.0,0
65695,31.0,1
45252,28.0,0
3613,31.0,0
1025,21.0,1
11796,30.0,1
11946,34.0,0
33880,28.0,1
20033,26.0,1
3027,29.0,1
10372,31.0,0
43092,29.0,0
62660,35.0,0
45735,35.0,0
17254,26.0,1
41808,28.0,0
18842,42.0,1
16469,26.0,1
2328,25.0,1
56783,30.0,1
59739,35.0,0
8257,31.0,0
13357,28.0,1
42154,30.0,1
45688,32.0,0
49608,30.0,1
32431,29.0,0
40717,25.0,0
25344,36.0,0
17038,31.0,0
41362,22.0,1
41232,29.0,1
63984,28.0,1
11158,29.0,1
7080,19.0,1
7499,22.0,1
57216,24.0,1
50641,31.0,0
11315,33.0,0
8824,30.0,1
45360,29.0,1
50954,38.0,1
43211,32.0,1
17013,38.0,1
11992,30.0,1
51687,31.0,1
56495,28.0,0
52644,32.0,1
9744,31.0,1
17776,27.0,1
47026,33.0,0
14364,30.0,1
16591,36.0,0
35858,25.0,0
45311,36.0,0
12912,23.0,1
63577,34.0,0
31584,32.0,0
51851,33.0,0
25966,32.0,0
42153,29.0,0
39655,30.0,0
26094,21.0,1
32908,36.0,1
20793,26.0,1
18462,34.0,0
37081,26.0,1
24044,38.0,1
36807,25.0,1
10669,36.0,0
27877,27.0,0
16717,38.0,0
11811,30.0,0
9416,33.0,0
25257,38.0,1
39579,31.0,0
45243,33.0,1
2699,23.0,1
42738,29.0,0
38247,28.0,1
64749,33.0,1
54161,30.0,1
16001,26.0,0
24010,28.0,1
15599,34.0,0
23299,43.0,0
36114,28.0,1
40720,22.0,1
49162,36.0,0
46896,23.0,1
60288,33.0,0
17906,33.0,0
27424,33.0,0
7973,32.0,1
28363,25.0,1
34722,23.0,1
15409,24.0,1
16477,33.0,0
31074,31.0,1
40065,29.0,1
28569,25.0,1
40212,28.0,1
50410,37.0,0
61470,34.0,1
64580,35.0,1
28108,23.0,1
3378,25.0,1
14986,33.0,1
58760,35.0,0
26794,19.0,1
7268,29.0,0
51343,34.0,0
185,32.0,1
14804,30.0,0
64044,34.0,0
7328,21.0,1
2986,38.0,1
20868,28.0,1
30022,23.0,1
27917,25.0,1
22237,30.0,1
41128,33.0,0
12924,19.0,1
23145,30.0,1
23571,33.0,0
46460,37.0,1
6097,33.0,0
16901,35.0,0
19735,37.0,0
61044,32.0,0
44857,30.0,1
18675,31.0,1
64390,28.0,1
51372,27.0,1
23362,31.0,0
54269,35.0,1
15512,25.0,1
17559,34.0,1
53599,28.0,1
58992,23.0,1
9234,23.0,1
27120,35.0,1
27870,28.0,1
48027,30.0,1
1013,44.0,0
30754,31.0,1
35092,21.0,1
40482,32.0,1
26727,28.0,1
5712,26.0,0
54483,24.0,0
17412,40.0,1
18398,28.0,1
48582,26.0,1
40767,30.0,0
36340,28.0,0
11335,33.0,0
62940,31.0,1
61859,36.0,0
48666,28.0,0
8753,26.0,1
19322,29.0,1
17082,29.0,1
34924,27.0,1
18852,39.0,0
42293,27.0,1
64211,19.0,1
57334,33.0,1
58662,31.0,1
48374,28.0,0
2577,40.0,0
24699,29.0,1
4572,28.0,0
19656,38.0,0
21321,26.0,1
19716,31.0,1
60304,33.0,0
10257,32.0,1
2753,27.0,1
45119,34.0,0
26775,23.0,1
40649,24.0,1
48391,25.0,1
47991,32.0,0
28333,24.0,1
37420,33.0,0
42457,24.0,1
16168,29.0,1
14303,27.0,1
62874,30.0,1
2976,32.0,0
60453,33.0,1
10198,33.0,0
22712,27.0,1
36076,25.0,1
10402,31.0,0
8160,24.0,1
1965,24.0,0
1630,30.0,1
15845,37.0,0
18260,28.0,1
50988,39.0,1
18639,40.0,1
54596,34.0,1
22920,31.0,1
4621,30.0,1
60367,23.0,1
8788,31.0,1
15195,27.0,1
48360,24.0,1
56646,35.0,1
40474,23.0,1
55080,32.0,0
7839,27.0,0
47200,32.0,1
64822,37.0,0
4829,35.0,0
22068,34.0,1
51398,34.0,1
3153,29.0,1
57325,31.0,0
18011,32.0,1
38781,27.0,1
4952,28.0,0
20906,24.0,1
15775,26.0,1
7039,25.0,1
15211,33.0,0
43446,34.0,1
3128,23.0,1
51217,35.0,1
19307,31.0,0
3402,36.0,0
30719,24.0,1
6157,31.0,0
49474,28.0,1
6031,34.0,0
14441,32.0,1
38993,28.0,1
12346,45.0,1
59707,33.0,0
28196,32.0,1
53291,33.0,1
5320,31.0,1
25328,40.0,1
18418,35.0,0
60269,20.0,1
53176,30.0,1
53655,22.0,1
5793,34.0,0
16271,27.0,1
41457,33.0,1
25322,31.0,1
46129,35.0,0
22337,35.0,1
57243,38.0,1
51740,38.0,1
57693,29.0,1
56360,34.0,0
9965,26.0,1
13535,24.0,0
4744,38.0,0
23491,26.0,1
20755,26.0,0
32297,30.0,0
24585,32.0,0
37270,32.0,0
6040,30.0,1
57184,28.0,0
52102,34.0,1
29653,29.0,1
22847,29.0,1
43164,27.0,1
59883,23.0,1
14841,35.0,0
63406,23.0,1
13330,22.0,1
24488,36.0,0
49702,33.0,1
21037,26.0,1
18877,37.0,1
50582,35.0,0
35945,32.0,1
46193,33.0,1
18749,30.0,1
33305,36.0,0
20439,31.0,1
44052,35.0,1
56877,37.0,1
27013,28.0,1
59333,21.0,1
9705,30.0,0
32582,37.0,0
25573,31.0,1
16771,33.0,0
22950,26.0,1
55033,25.0,0
39160,32.0,0
42014,23.0,1
54920,34.0,0
36929,28.0,0
13412,33.0,0
29808,23.0,1
18061,29.0,1
22426,34.0,0
49,26.0,1
57381,27.0,1
24615,33.0,0
8716,30.0,1
52964,32.0,0
16833,33.0,1
6699,42.0,0
28257,31.0,0
56217,26.0,1
13523,33.0,1
3320,30.0,0
4149,40.0,1
50876,30.0,1
34082,34.0,0
18623,35.0,1
61652,27.0,0
25575,31.0,0
31025,35.0,1
47843,33.0,1
29419,26.0,1
60555,19.0,1
42500,27.0,1
51918,33.0,0
60853,32.0,1
64314,34.0,1
939,24.0,0
39774,33.0,1
38250,33.0,0
25377,32.0,1
23602,35.0,1
21401,28.0,0
48380,30.0,1
50073,31.0,1
11871,27.0,1
64581,35.0,1
64933,34.0,1
37542,39.0,1
27276,19.0,1
57609,37.0,1
15844,32.0,1
16605,35.0,1
11787,33.0,1
58694,39.0,0
49358,31.0,0
4388,39.0,1
49440,25.0,1
46943,24.0,1
55647,34.0,0
60772,25.0,1
54473,21.0,1
61623,26.0,1
235,32.0,0
14925,30.0,0
50655,29.0,0
22235,24.0,1
65794,35.0,0
50178,28.0,0
32174,34.0,0
19762,37.0,1
26291,29.0,0
9380,29.0,1
20505,32.0,1
15070,31.0,1
59361,20.0,1
52612,37.0,0
3926,31.0,1
304,24.0,1
64595,38.0,0
44967,35.0,0
29470,31.0,1
27778,33.0,1
48364,26.0,1
33732,34.0,1
30561,39.0,1
7475,24.0,1
60448,21.0,1
54367,33.0,0
61774,20.0,1
11788,39.0,0
42611,25.0,1
36950,27.0,0
22184,22.0,1
19893,20.0,1
23464,36.0,0
63844,37.0,0
14596,24.0,1
57017,35.0,1
2525,28.0,1
44397,36.0,0
10345,33.0,0
38712,29.0,0
53763,24.0,1
1742,24.0,1
38687,31.0,1
42128,28.0,0
49519,25.0,1
24101,35.0,0
28209,39.0,1
50143,36.0,0
13532,32.0,1
37428,26.0,1
8494,26.0,0
17125,31.0,1
9370,32.0,0
22967,32.0,1
38194,29.0,1
34010,37.0,0
11774,29.0,1
31345,34.0,0
24992,35.0,0
51706,29.0,0
28943,22.0,1
5835,35.0,1
23215,28.0,0
31334,26.0,1
44610,31.0,1
48336,26.0,1
39268,32.0,1
53746,34.0,0
27427,26.0,1
10881,27.0,1
25729,27.0,1
7187,20.0,1
36450,30.0,0
24616,32.0,1
39840,27.0,0
39408,36.0,1
10772,33.0,1
18850,31.0,1
13651,34.0,1
26136,31.0,1
31616,30.0,1
55236,25.0,1
58277,31.0,1
7407,33.0,1
12520,34.0,0
44886,27.0,1
10066,40.0,1
9900,30.0,1
1581,27.0,1
57981,30.0,1
12574,37.0,0
58331,31.0,1
27263,24.0,1
27595,29.0,1
60,27.0,1
40496,33.0,1
25272,39.0,0
25539,30.0,1
53648,26.0,1
29646,36.0,0
32696,38.0,1
10446,29.0,1
5761,35.0,0
35067,23.0,1
4419,27.0,1
25282,27.0,1
64616,36.0,0
52214,34.0,0
20748,31.0,1
14976,34.0,1
13497,30.0,1
54796,23.0,1
23098,35.0,1
40792,24.0,1
52483,32.0,1
50878,34.0,1
37453,29.0,1
1453,22.0,1
7217,23.0,1
37338,32.0,1
27165,22.0,1
3404,32.0,0
25207,34.0,0
56497,28.0,0
23714,27.0,1
19977,27.0,1
42758,28.0,0
16630,21.0,1
55514,28.0,1
24229,28.0,1
37691,33.0,1
49817,26.0,1
22676,24.0,1
53866,20.0,0
1487,22.0,1
29368,35.0,0
16683,36.0,1
40468,23.0,1
8394,32.0,1
26397,27.0,0
7269,22.0,1
11638,33.0,1
64900,30.0,1
20344,20.0,1
35856,23.0,1
64283,34.0,0
47551,32.0,1
31488,35.0,0
9278,29.0,1
59858,32.0,0
37719,34.0,0
8634,25.0,1
62162,30.0,1
46688,22.0,1
40838,22.0,1
64411,29.0,1
37185,29.0,1
21879,32.0,1
60031,29.0,1
61800,28.0,1
51361,34.0,1
32118,33.0,0
29778,30.0,1
39555,38.0,1
26407,25.0,1
25584,36.0,1
29044,27.0,1
8837,24.0,0
37109,24.0,0
64638,35.0,0
37562,26.0,1
53388,35.0,1
13638,31.0,1
61354,29.0,0
60143,23.0,1
9277,29.0,0
6507,34.0,1
9229,24.0,1
6712,36.0,1
56223,41.0,1
41374,21.0,1
21437,24.0,1
24186,29.0,0
2229,27.0,1
54816,27.0,1
17718,32.0,1
1728,33.0,1
40081,30.0,1
4385,32.0,0
27299,38.0,1
56275,28.0,1
13527,34.0,1
11361,36.0,1
24377,34.0,0
47600,30.0,1
29445,19.0,1
19884,21.0,1
26338,25.0,0
59223,25.0,0
28223,32.0,1
48631,32.0,0
58921,20.0,1
17593,36.0,1
26020,26.0,1
28237,31.0,0
1338,23.0,1
57859,33.0,1
11331,32.0,1
13754,33.0,1
24667,33.0,0
49842,23.0,1
38335,29.0,0
43919,29.0,1
58569,27.0,1
49874,34.0,1
57719,33.0,0
42833,24.0,1
33813,27.0,1
40620,22.0,1
37304,29.0,1
12641,30.0,1
39778,31.0,1
3535,31.0,1
65630,36.0,0
3099,27.0,1
51307,35.0,0
30444,27.0,0
9722,36.0,1
7252,34.0,1
21688,29.0,0
31664,30.0,0
47626,23.0,1
65190,35.0,0
7033,27.0,0
1475,36.0,0
13614,20.0,1
15915,24.0,1
6217,31.0,0
54500,30.0,1
9409,33.0,0
59557,29.0,0
56587,37.0,1
20137,28.0,1
58129,29.0,1
11220,27.0,1
1966,26.0,1
65227,36.0,1
20821,27.0,0
8588,28.0,1
54597,21.0,1
4177,29.0,0
29609,37.0,1
11418,38.0,1
64346,31.0,0
14780,33.0,1
59264,26.0,1
62870,32.0,0
15231,24.0,1
38688,38.0,0
23483,29.0,0
6668,39.0,1
16702,35.0,0
46639,22.0,1
15903,31.0,1
17245,28.0,1
26848,24.0,1
59002,32.0,0
47496,28.0,0
36501,26.0,1
4021,33.0,0
1104,21.0,1
9787,26.0,0
22545,26.0,0
55523,33.0,0
65640,29.0,1
50696,33.0,1
64295,40.0,0
944,36.0,0
11631,34.0,0
43261,35.0,0
57608,36.0,0
51630,34.0,1
35795,25.0,0
23980,26.0,1
50164,30.0,1
29176,35.0,1
53883,27.0,1
45130,35.0,1
28892,24.0,0
22921,29.0,1
20964,32.0,0
46315,30.0,1
22062,24.0,1
1317,25.0,0
17943,27.0,0
7721,27.0,1
17673,33.0,0
60339,33.0,0
55124,38.0,1
29225,24.0,1
51599,30.0,1
13761,25.0,0
20228,25.0,1
58783,31.0,1
35423,37.0,0
10951,29.0,0
35752,24.0,1
4085,34.0,0
62218,24.0,1
62657,34.0,0
19602,37.0,1
64082,36.0,1
33063,35.0,0
55517,23.0,0
5270,33.0,0
2168,31.0,1
27728,25.0,1
49315,24.0,1
867,29.0,1
8091,33.0,1
63473,35.0,1
62484,26.0,1
50598,30.0,1
8741,27.0,1
21149,29.0,1
39446,31.0,1
16673,31.0,0
59150,34.0,1
40070,30.0,1
61005,29.0,1
12476,35.0,1
65615,31.0,1
42409,27.0,0
60610,33.0,1
51373,34.0,0
41187,26.0,0
22264,31.0,1
24525,32.0,0
50666,34.0,0
37461,26.0,1
25303,31.0,0
3127,29.0,0
39204,37.0,0
59483,21.0,1
631,31.0,0
8152,29.0,0
14016,26.0,0
18017,37.0,1
57620,33.0,0
33447,32.0,1
60071,32.0,0
62620,36.0,1
40879,32.0,0
29410,37.0,0
53863,29.0,0
41758,31.0,1
43297,43.0,1
63894,32.0,1
48689,29.0,0
36055,26.0,1
18875,32.0,1
41206,22.0,1
48268,30.0,1
39256,33.0,0
45262,39.0,0
48761,26.0,0
42892,23.0,0
25059,35.0,1
14160,27.0,0
59207,27.0,1
4152,29.0,1
22339,26.0,0
12130,34.0,0
20661,24.0,0
4073,35.0,0
48099,27.0,0
15094,34.0,0
5769,30.0,1
26966,36.0,1
30388,29.0,1
22947,32.0,1
50661,29.0,1
35213,36.0,1
48643,32.0,0
26297,19.0,1
49578,36.0,1
65046,37.0,1
30315,38.0,1
15489,33.0,0
10373,26.0,1
50653,36.0,1
49285,23.0,1
12105,30.0,0
32388,36.0,0
44875,30.0,1
13965,26.0,0
6554,32.0,1
55025,24.0,1
39897,34.0,1
19920,27.0,0
39755,31.0,0
48401,26.0,0
682,35.0,0
58910,23.0,1
21378,32.0,1
31773,36.0,0
28337,24.0,0
13874,32.0,0
1545,26.0,0
43679,32.0,0
31552,37.0,1
35808,34.0,1
39825,29.0,1
9400,34.0,0
59124,29.0,0
7933,27.0,1
8092,21.0,1
56492,29.0,0
23545,29.0,1
5696,37.0,0
23662,31.0,1
61279,23.0,1
8055,31.0,1
32339,34.0,0
25349,34.0,1
39605,35.0,0
43751,37.0,1
10560,28.0,0
65327,38.0,0
23048,32.0,0
36721,32.0,1
48385,34.0,1
44518,27.0,1
22122,26.0,0
36540,29.0,1
20937,21.0,1
1227,24.0,1
7158,29.0,0
15403,37.0,1
28405,31.0,1
53643,26.0,1
51503,37.0,0
45155,33.0,1
18064,33.0,1
33759,36.0,1
55994,26.0,1
56930,34.0,0
59616,20.0,1
10190,31.0,0
35495,24.0,1
58220,37.0,0
20675,31.0,1
27836,31.0,1
40148,38.0,1
35471,33.0,1
4840,34.0,1
45253,30.0,1
29848,25.0,1
38896,29.0,0
48638,38.0,1
46111,35.0,0
6827,31.0,1
18194,26.0,1
9749,30.0,0
47943,35.0,0
59869,23.0,1
24386,30.0,1
44459,37.0,0
28326,28.0,1
64224,38.0,0
5362,29.0,0
19326,36.0,0
37033,26.0,1
9074,30.0,0
58514,36.0,0
12751,39.0,1
15458,34.0,0
52050,35.0,1
3371,32.0,1
15395,35.0,1
32888,32.0,0
63741,33.0,1
16650,34.0,1
65363,29.0,1
8765,28.0,0
58534,33.0,0
17040,38.0,0
6547,36.0,1
57515,34.0,0
45739,32.0,1
41366,34.0,1
61626,29.0,0
33225,36.0,1
65104,37.0,1
34866,18.0,1
64609,33.0,1
43208,33.0,0
23717,29.0,1
63245,32.0,1
51990,36.0,1
40071,29.0,1
4461,31.0,0
17663,30.0,1
63250,27.0,1
32991,40.0,0
64568,38.0,1
42867,34.0,1
60773,25.0,0
11497,27.0,1
26264,27.0,1
61096,34.0,0
65564,34.0,0
57428,30.0,0
28918,36.0,1
57935,29.0,1
58161,30.0,1
35849,26.0,1
35429,20.0,1
16257,34.0,1
63351,36.0,0
7360,27.0,0
12479,35.0,1
49549,26.0,0
11094,31.0,0
668,21.0,1
49840,32.0,1
56505,32.0,1
912,24.0,1
47613,33.0,1
41908,25.0,1
10563,34.0,1
38501,26.0,1
62539,33.0,0
12056,37.0,1
43698,35.0,0
5658,36.0,1
15086,26.0,0
42035,30.0,1
11710,35.0,0
8969,25.0,0
29569,30.0,0
8275,27.0,0
2179,31.0,1
29524,33.0,0
34464,21.0,1
47726,32.0,1
37948,30.0,0
36926,26.0,1
39775,32.0,1
48974,37.0,0
65187,31.0,0
57259,27.0,1
49233,24.0,1
19942,20.0,1
32897,36.0,1
35627,24.0,1
28503,31.0,1
16687,24.0,1
961,29.0,0
59627,27.0,1
2412,33.0,1
63575,37.0,0
19162,36.0,1
9075,22.0,1
36966,28.0,1
23472,36.0,0
56584,24.0,1
49398,25.0,1
14821,24.0,1
58805,31.0,1
28546,27.0,1
40394,20.0,1
60240,27.0,1
38700,32.0,0
11101,37.0,0
56288,34.0,0
58299,35.0,1
53231,33.0,1
64558,34.0,1
18836,43.0,0
2831,22.0,1
4156,35.0,0
32351,37.0,1
7622,24.0,1
42455,27.0,1
9700,24.0,0
29371,35.0,1
60422,27.0,1
29847,36.0,1
43219,26.0,0
29296,23.0,1
13536,31.0,0
63525,26.0,1
49749,30.0,1
23994,36.0,0
48562,31.0,0
53747,22.0,0
40492,29.0,1
19875,33.0,1
11175,28.0,1
62759,29.0,0
39487,35.0,0
9505,28.0,0
25454,32.0,0
29408,42.0,1
61909,24.0,0
20224,24.0,1
56051,29.0,0
63402,36.0,0
56846,38.0,0
30185,29.0,1
12990,21.0,1
35767,26.0,1
21966,31.0,0
49154,33.0,0
39265,35.0,1
849,32.0,1
18551,37.0,0
53580,21.0,1
17270,37.0,1
7466,22.0,1
65036,34.0,0
51474,33.0,0
18237,35.0,0
53480,23.0,1
49846,36.0,1
900,25.0,0
60431,31.0,1
42207,33.0,1
62631,27.0,1
43674,28.0,0
52665,38.0,0
52476,41.0,1
43621,30.0,1
14513,29.0,1
16053,37.0,1
56613,30.0,1
25725,41.0,1
17707,37.0,1
6902,29.0,1
59364,24.0,1
3370,38.0,1
50262,31.0,0
24393,26.0,1
36290,24.0,1
18711,34.0,1
49467,31.0,1
59722,39.0,0
57447,28.0,1
11496,29.0,1
49064,23.0,1
60702,38.0,1
29281,23.0,1
35246,23.0,1
45927,34.0,0
29603,24.0,1
33078,29.0,1
44843,32.0,1
48050,23.0,1
33751,31.0,1
35217,30.0,1
46114,31.0,1
37285,26.0,0
44098,25.0,1
59965,37.0,1
25832,34.0,0
57583,35.0,1
52678,35.0,1
58588,35.0,0
31634,38.0,0
35705,27.0,1
38792,40.0,1
16109,30.0,1
31976,30.0,1
22834,39.0,0
49148,34.0,0
16412,42.0,1
40744,25.0,1
35518,24.0,0
7210,27.0,1
19970,28.0,0
14188,29.0,1
35942,23.0,1
15802,40.0,1
1396,25.0,1
10359,27.0,1
36446,28.0,1
32382,26.0,1
6661,30.0,0
40395,21.0,1
17387,34.0,1
7975,25.0,0
38342,28.0,1
2333,23.0,1
52900,32.0,1
62391,32.0,1
27821,25.0,1
48698,31.0,0
29223,24.0,0
11561,34.0,0
19043,29.0,1
45754,36.0,0
8062,25.0,1
2289,33.0,1
61676,23.0,1
36700,25.0,0
41256,25.0,1
65528,34.0,0
7477,30.0,1
47384,25.0,1
59595,32.0,0
55873,27.0,1
46670,33.0,0
32112,30.0,1
53408,42.0,0
38639,30.0,0
34709,23.0,1
1,35.0,1
2570,26.0,1
59217,23.0,1
52874,32.0,0
15809,32.0,0
15098,34.0,1
14502,33.0,1
7355,20.0,1
25663,35.0,1
56944,26.0,1
33294,36.0,1
13009,22.0,1
4352,29.0,1
755,22.0,1
39258,31.0,0
30885,42.0,1
7131,27.0,1
12822,31.0,0
48555,34.0,0
1883,24.0,1
33006,31.0,1
14822,41.0,1
62198,36.0,0
39707,32.0,0
27081,22.0,1
16861,33.0,0
39647,32.0,1
36366,36.0,1
28812,37.0,1
56891,36.0,1
