fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,season_id
710882,C. Pawson,UTC,2022-04-16T11:30:00+00:00,1650108600,1650108600,1650112200,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 33,47,Tottenham,https://media-3.api-sports.io/football/teams/47.png,False,51,Brighton,https://media-2.api-sports.io/football/teams/51.png,True,0,1,0,0,0,1,,,,,2021
710883,S. Hooper,UTC,2022-04-16T14:00:00+00:00,1650117600,1650117600,1650121200,596,Vicarage Road,Watford,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 33,38,Watford,https://media-2.api-sports.io/football/teams/38.png,False,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,True,1,2,0,1,1,2,,,,,2021
710884,P. Tierney,UTC,2022-04-17T13:15:00+00:00,1650201300,1650201300,1650204900,598,London Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 33,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,,1,1,0,1,1,1,,,,,2021
710885,M. Atkinson,UTC,2022-05-11T19:15:00+00:00,1652296500,1652296500,1652300100,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 33,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,False,50,Manchester City,https://media-1.api-sports.io/football/teams/50.png,True,1,5,1,3,1,5,,,,,2021
710886,C. Pawson,UTC,2022-04-23T11:30:00+00:00,1650713400,1650713400,1650717000,494,Emirates Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,True,33,Manchester United,https://media-3.api-sports.io/football/teams/33.png,False,3,1,2,1,3,1,,,,,2021
710887,M. Atkinson,UTC,2022-04-23T16:30:00+00:00,1650731400,1650731400,1650735000,10503,Brentford Community Stadium,"Brentford, Middlesex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,,0,0,0,0,0,0,,,,,2021
710888,R. Jones,UTC,2022-04-24T13:00:00+00:00,1650805200,1650805200,1650808800,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,51,Brighton,https://media-1.api-sports.io/football/teams/51.png,,41,Southampton,https://media-3.api-sports.io/football/teams/41.png,,2,2,2,1,2,2,,,,,2021
710889,A. Taylor,UTC,2022-04-24T13:00:00+00:00,1650805200,1650805200,1650808800,512,Turf Moor,Burnley,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,True,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,False,1,0,0,0,1,0,,,,,2021
710890,M. Oliver,UTC,2022-04-24T13:00:00+00:00,1650805200,1650805200,1650808800,519,Stamford Bridge,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,True,48,West Ham,https://media-2.api-sports.io/football/teams/48.png,False,1,0,0,0,1,0,,,,,2021
710891,D. England,UTC,2022-04-25T19:00:00+00:00,1650913200,1650913200,1650916800,525,Selhurst Park,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,,63,Leeds,https://media-2.api-sports.io/football/teams/63.png,,0,0,0,0,0,0,,,,,2021
710892,A. Madley,UTC,2022-04-23T14:00:00+00:00,1650722400,1650722400,1650726000,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,,0,0,0,0,0,0,,,,,2021
710893,S. Attwell,UTC,2022-04-24T15:30:00+00:00,1650814200,1650814200,1650817800,550,Anfield,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,40,Liverpool,https://media-1.api-sports.io/football/teams/40.png,True,45,Everton,https://media-2.api-sports.io/football/teams/45.png,False,2,0,0,0,2,0,,,,,2021
710894,K. Friend,UTC,2022-04-23T14:00:00+00:00,1650722400,1650722400,1650726000,555,Etihad Stadium,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,True,38,Watford,https://media-3.api-sports.io/football/teams/38.png,False,5,1,3,1,5,1,,,,,2021
710895,C. Kavanagh,UTC,2022-04-23T14:00:00+00:00,1650722400,1650722400,1650726000,565,Carrow Road,"Norwich, Norfolk",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 34,71,Norwich,https://media-3.api-sports.io/football/teams/71.png,False,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,True,0,3,0,2,0,3,,,,,2021
710896,J. Brooks,UTC,2022-04-30T14:00:00+00:00,1651327200,1651327200,1651330800,495,Villa Park,Birmingham,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,True,71,Norwich,https://media-1.api-sports.io/football/teams/71.png,False,2,0,1,0,2,0,,,,,2021
710897,K. Friend,UTC,2022-05-01T13:00:00+00:00,1651410000,1651410000,1651413600,8560,Goodison Park,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,45,Everton,https://media-2.api-sports.io/football/teams/45.png,True,49,Chelsea,https://media-2.api-sports.io/football/teams/49.png,False,1,0,0,0,1,0,,,,,2021
710898,P. Tierney,UTC,2022-04-30T16:30:00+00:00,1651336200,1651336200,1651339800,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,False,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,True,0,4,0,1,0,4,,,,,2021
710899,C. Kavanagh,UTC,2022-05-02T19:00:00+00:00,1651518000,1651518000,1651521600,556,Old Trafford,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,True,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,False,3,0,1,0,3,0,,,,,2021
710900,A. Marriner,UTC,2022-04-30T11:30:00+00:00,1651318200,1651318200,1651321800,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,False,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,True,0,1,0,1,0,1,,,,,2021
710901,J. Gillett,UTC,2022-04-30T14:00:00+00:00,1651327200,1651327200,1651330800,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,False,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,True,1,2,1,0,1,2,,,,,2021
710902,J. Moss,UTC,2022-05-01T13:00:00+00:00,1651410000,1651410000,1651413600,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,True,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,False,3,1,1,0,3,1,,,,,2021
710903,C. Pawson,UTC,2022-04-30T14:00:00+00:00,1651327200,1651327200,1651330800,596,Vicarage Road,Watford,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,38,Watford,https://media-3.api-sports.io/football/teams/38.png,False,44,Burnley,https://media-2.api-sports.io/football/teams/44.png,True,1,2,1,0,1,2,,,,,2021
710904,M. Dean,UTC,2022-05-01T15:30:00+00:00,1651419000,1651419000,1651422600,598,London Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,False,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,True,1,2,1,1,1,2,,,,,2021
710905,S. Hooper,UTC,2022-04-30T14:00:00+00:00,1651327200,1651327200,1651330800,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 35,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,False,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,True,0,3,0,1,0,3,,,,,2021
710906,C. Kavanagh,UTC,2022-05-08T13:00:00+00:00,1652014800,1652014800,1652018400,494,Emirates Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,True,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,False,2,1,2,0,2,1,,,,,2021
710907,M. Salisbury,UTC,2022-05-07T14:00:00+00:00,1651932000,1651932000,1651935600,10503,Brentford Community Stadium,"Brentford, Middlesex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,True,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,False,3,0,2,0,3,0,,,,,2021
710908,A. Madley,UTC,2022-05-07T16:30:00+00:00,1651941000,1651941000,1651944600,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,True,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,False,4,0,1,0,4,0,,,,,2021
710909,D. Coote,UTC,2022-05-07T14:00:00+00:00,1651932000,1651932000,1651935600,512,Turf Moor,Burnley,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,False,66,Aston Villa,https://media-1.api-sports.io/football/teams/66.png,True,1,3,0,2,1,3,,,,,2021
710910,P. Bankes,UTC,2022-05-07T14:00:00+00:00,1651932000,1651932000,1651935600,519,Stamford Bridge,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,,39,Wolves,https://media-3.api-sports.io/football/teams/39.png,,2,2,0,0,2,2,,,,,2021
710911,G. Scott,UTC,2022-05-07T14:00:00+00:00,1651932000,1651932000,1651935600,525,Selhurst Park,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,True,38,Watford,https://media-1.api-sports.io/football/teams/38.png,False,1,0,1,0,1,0,,,,,2021
710912,C. Pawson,UTC,2022-05-08T13:00:00+00:00,1652014800,1652014800,1652018400,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,False,45,Everton,https://media-2.api-sports.io/football/teams/45.png,True,1,2,1,2,1,2,,,,,2021
710913,M. Oliver,UTC,2022-05-07T18:45:00+00:00,1651949100,1651949100,1651952700,550,Anfield,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,,1,1,0,0,1,1,,,,,2021
710914,S. Attwell,UTC,2022-05-08T15:30:00+00:00,1652023800,1652023800,1652027400,555,Etihad Stadium,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,True,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,False,5,0,2,0,5,0,,,,,2021
710915,R. Jones,UTC,2022-05-08T13:00:00+00:00,1652014800,1652014800,1652018400,565,Carrow Road,"Norwich, Norfolk",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 36,71,Norwich,https://media-1.api-sports.io/football/teams/71.png,False,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,True,0,4,0,3,0,4,,,,,2021
710916,C. Kavanagh,UTC,2022-05-15T13:00:00+00:00,1652619600,1652619600,1652623200,495,Villa Park,Birmingham,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,66,Aston Villa,https://media-1.api-sports.io/football/teams/66.png,,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,,1,1,0,0,1,1,,,,,2021
710917,M. Oliver,UTC,2022-05-15T15:30:00+00:00,1652628600,1652628600,1652632200,8560,Goodison Park,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,45,Everton,https://media-2.api-sports.io/football/teams/45.png,False,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,True,2,3,2,1,2,3,,,,,2021
710918,M. Dean,UTC,2022-05-15T13:00:00+00:00,1652619600,1652619600,1652623200,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,,1,1,0,1,1,1,,,,,2021
710919,M. Dean,UTC,2022-04-28T18:45:00+00:00,1651171500,1651171500,1651175100,556,Old Trafford,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,,1,1,0,0,1,1,,,,,2021
710920,D. England,UTC,2022-05-16T19:00:00+00:00,1652727600,1652727600,1652731200,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,34,Newcastle,https://media-1.api-sports.io/football/teams/34.png,True,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,False,2,0,0,0,2,0,,,,,2021
710921,M. Atkinson,UTC,2022-05-17T18:45:00+00:00,1652813100,1652813100,1652816700,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,41,Southampton,https://media-1.api-sports.io/football/teams/41.png,False,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,True,1,2,1,1,1,2,,,,,2021
710922,K. Friend,UTC,2022-05-15T11:00:00+00:00,1652612400,1652612400,1652616000,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,47,Tottenham,https://media-3.api-sports.io/football/teams/47.png,True,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,False,1,0,1,0,1,0,,,,,2021
710923,J. Gillett,UTC,2022-05-15T13:00:00+00:00,1652619600,1652619600,1652623200,596,Vicarage Road,Watford,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,38,Watford,https://media-2.api-sports.io/football/teams/38.png,False,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,True,1,5,1,2,1,5,,,,,2021
710924,A. Taylor,UTC,2022-05-15T13:00:00+00:00,1652619600,1652619600,1652623200,598,London Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,48,West Ham,https://media-2.api-sports.io/football/teams/48.png,,50,Manchester City,https://media-1.api-sports.io/football/teams/50.png,,2,2,2,0,2,2,,,,,2021
710925,T. Harrington,UTC,2022-05-15T13:00:00+00:00,1652619600,1652619600,1652623200,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 37,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,,71,Norwich,https://media-3.api-sports.io/football/teams/71.png,,1,1,0,1,1,1,,,,,2021
710926,A. Marriner,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,494,Emirates Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,True,45,Everton,https://media-3.api-sports.io/football/teams/45.png,False,5,1,2,1,5,1,,,,,2021
710927,P. Tierney,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,10503,Brentford Community Stadium,"Brentford, Middlesex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,55,Brentford,https://media-3.api-sports.io/football/teams/55.png,False,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,True,1,2,0,0,1,2,,,,,2021
710928,K. Friend,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,51,Brighton,https://media-1.api-sports.io/football/teams/51.png,True,48,West Ham,https://media-3.api-sports.io/football/teams/48.png,False,3,1,0,1,3,1,,,,,2021
710929,C. Pawson,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,512,Turf Moor,Burnley,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,44,Burnley,https://media-1.api-sports.io/football/teams/44.png,False,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,True,1,2,0,1,1,2,,,,,2021
710930,M. Dean,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,519,Stamford Bridge,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,49,Chelsea,https://media-1.api-sports.io/football/teams/49.png,True,38,Watford,https://media-3.api-sports.io/football/teams/38.png,False,2,1,1,0,2,1,,,,,2021
710931,M. Atkinson,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,525,Selhurst Park,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,True,33,Manchester United,https://media-1.api-sports.io/football/teams/33.png,False,1,0,1,0,1,0,,,,,2021
710932,J. Moss,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,True,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,False,4,1,0,0,4,1,,,,,2021
710933,A. Taylor,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,550,Anfield,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,40,Liverpool,https://media-1.api-sports.io/football/teams/40.png,True,39,Wolves,https://media-1.api-sports.io/football/teams/39.png,False,3,1,1,1,3,1,,,,,2021
710934,M. Oliver,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,555,Etihad Stadium,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,50,Manchester City,https://media-3.api-sports.io/football/teams/50.png,True,66,Aston Villa,https://media-1.api-sports.io/football/teams/66.png,False,3,2,0,1,3,2,,,,,2021
710935,C. Kavanagh,UTC,2022-05-22T15:00:00+00:00,1653231600,1653231600,1653235200,565,Carrow Road,"Norwich, Norfolk",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 38,71,Norwich,https://media-2.api-sports.io/football/teams/71.png,False,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,True,0,5,0,2,0,5,,,,,2021
